企业代号,开票日期,发票号码,金额,税额,价税合计
E44,2018-02-12,45894912,367.52,62.48,430.0
E44,2018-02-13,28767328,489.32,14.68,504.0
E44,2018-02-14,19733270,1607.77,48.23,1656.0
E44,2018-02-26,17158984,141202.55,24004.45,165207.0
E44,2018-02-28,51640673,10817.66,1793.34,12611.0
E44,2018-03-03,50453912,597.0899999999999,17.91,615.0
E44,2018-03-05,50206497,345.3,58.7,404.0
E44,2018-03-08,10995372,683914.0800000001,116243.92000000001,800158.0
E44,2018-03-09,100416316,421.37,71.63,493.0
E44,2018-03-10,4425342,326.21,9.79,336.0
E44,2018-03-13,1374872,50256.41,8543.59,58800.0
E44,2018-03-14,50209355,301.71,51.29,353.0
E44,2018-03-15,35119962,150.49,4.51,155.0
E44,2018-03-16,35119980,150.49,4.51,155.0
E44,2018-03-17,4188951,149.06,8.94,158.0
E44,2018-03-19,50211477,152.99,26.01,179.0
E44,2018-03-20,82494248,686.94,58.059999999999995,745.0
E44,2018-03-21,68467331,79481.29000000001,13488.71,92970.0
E44,2018-03-22,2599164,1623.93,276.07,1900.0
E44,2018-03-23,35775651,153.4,4.6,158.0
E44,2018-03-24,36046219,153.4,4.6,158.0
E44,2018-03-26,21916473,29876.920000000002,5079.08,34956.0
E44,2018-03-28,15842416,2452.83,147.17,2600.0
E44,2018-03-29,66093087,296.01,25.990000000000002,322.0
E44,2018-03-30,52388999,699.02,20.98,720.0
E44,2018-03-31,42278753,97682.13,16585.87,114268.0
E44,2018-04-03,50217789,326.5,55.5,382.0
E44,2018-04-07,35775781,154.37,4.63,159.0
E44,2018-04-09,517329,240.57,14.43,255.0
E44,2018-04-11,65662366,81636.31999999999,13862.679999999998,95499.0
E44,2018-04-12,45588075,1000.0,60.0,1060.0
E44,2018-04-13,35775846,143.69,4.31,148.0
E44,2018-04-14,18387504,53864.95,9157.050000000001,63022.0
E44,2018-04-18,5035473,306.8,9.2,316.0
E44,2018-04-19,2145871,13247.86,2252.14,15500.0
E44,2018-04-20,19925222,300.97,9.03,310.0
E44,2018-04-21,52331848,444.34999999999997,56.65,501.0
E44,2018-04-23,6750185,6923.08,1176.92,8100.0
E44,2018-04-24,16287641,644137.61,109503.39,753641.0
E44,2018-04-25,49900443,18679.300000000003,3137.7,21817.0
E44,2018-04-26,73831089,2759.63,156.36999999999998,2916.0
E44,2018-04-28,35715694,163.11,4.89,168.0
E44,2018-04-30,6488751,73692.3,12527.699999999999,86220.0
E44,2018-05-04,19925331,150.49,4.51,155.0
E44,2018-05-05,5628290,139.62,8.38,148.0
E44,2018-05-07,93244501,274.3,33.7,308.0
E44,2018-05-09,15485861,130344.83,20855.17,151200.0
E44,2018-05-12,24873575,339.66,54.34,394.0
E44,2018-05-15,24874956,325.0,52.0,377.0
E44,2018-05-17,5057114,287.38,8.62,296.0
E44,2018-05-18,24876139,191.38,30.62,222.0
E44,2018-05-19,35839472,110415.51,17666.49,128082.0
E44,2018-05-21,10095412,32495.690000000002,5199.3099999999995,37695.0
E44,2018-05-22,12582338,19017.24,3042.76,22060.0
E44,2018-05-23,1168144,6724.14,1075.86,7800.0
E44,2018-05-24,25461503,758.62,121.38,880.0
E44,2018-05-25,44841217,727.08,59.92,787.0
E44,2018-05-26,20380009,153.4,4.6,158.0
E44,2018-05-28,16512585,25689.66,4110.34,29800.0
E44,2018-05-29,17748786,2452.83,147.17,2600.0
E44,2018-05-30,22164780,472606.84,75598.15999999999,548205.0
E44,2018-06-01,45385463,291.26,8.74,300.0
E44,2018-06-02,85309604,1014.56,30.439999999999998,1045.0
E44,2018-06-03,58672438,50722.29,8077.71,58800.0
E44,2018-06-05,31155055,410.34,65.66,476.0
E44,2018-06-06,2983260,200.0,12.0,212.0
E44,2018-06-07,7774758,82700.0,13212.0,95912.0
E44,2018-06-08,19962119,144.66,4.34,149.0
E44,2018-06-09,9726612,150.0,9.0,159.0
E44,2018-06-11,62321453,462.93,74.07000000000001,537.0
E44,2018-06-15,20291955,475.73,14.27,490.0
E44,2018-06-18,31163539,182.76,29.24,212.0
E44,2018-06-19,54856872,57144.619999999995,9063.38,66208.0
E44,2018-06-20,4208621,37706.9,6033.1,43740.0
E44,2018-06-21,10504591,68455.01000000001,10933.99,79389.0
E44,2018-06-23,1152640,6724.14,1075.86,7800.0
E44,2018-06-25,37566855,10001.81,1434.1899999999998,11436.0
E44,2018-06-26,5236873,21672.41,3467.59,25140.0
E44,2018-06-27,33375976,106139.04000000001,16736.96,122876.0
E44,2018-06-28,18889189,343.69,10.31,354.0
E44,2018-06-29,37043980,8577.58,1372.42,9950.0
E44,2018-06-30,20946397,10701.48,1637.02,12338.5
E44,2018-07-03,2436835,61034.48,9765.52,70800.0
E44,2018-07-04,33802684,327.59,52.41,380.0
E44,2018-07-05,19962326,287.38,8.62,296.0
E44,2018-07-07,2500623,68362.07,10937.93,79300.0
E44,2018-07-11,66068495,584.48,93.52000000000001,678.0
E44,2018-07-14,53259492,688.24,72.76,761.0
E44,2018-07-16,33793458,375.0,60.0,435.0
E44,2018-07-17,33793756,154.31,24.69,179.0
E44,2018-07-18,20348573,159758.61,25561.39,185320.0
E44,2018-07-20,86682059,841.62,67.38,909.0
E44,2018-07-21,20386943,140.78,4.22,145.0
E44,2018-07-22,32278340,86.21,13.79,100.0
E44,2018-07-23,33796863,350.86,56.14,407.0
E44,2018-07-24,9303827,17241.38,2758.62,20000.0
E44,2018-07-25,6130287,28965.52,4634.48,33600.0
E44,2018-07-26,17312098,22518.97,3603.03,26122.0
E44,2018-07-27,35548625,647.4200000000001,103.58,751.0
E44,2018-07-30,3615850,2452.83,147.17,2600.0
E44,2018-07-31,1996627,22622.84,3619.66,26242.5
E44,2018-08-01,1750625,323.28,51.72,375.0
E44,2018-08-02,1750755,255.17,40.83,296.0
E44,2018-08-04,20453401,574.76,17.24,592.0
E44,2018-08-05,25296925,87.49000000000001,14.01,101.5
E44,2018-08-06,3508440,458.62,73.38,532.0
E44,2018-08-07,1757865,339.66,54.34,394.0
E44,2018-08-09,23217814,2548.55,136.45,2685.0
E44,2018-08-10,4834936,233.98,7.02,241.0
E44,2018-08-13,1751688,337.93,54.07,392.0
E44,2018-08-14,8686334,130879.31,20940.69,151820.0
E44,2018-08-15,8788949,803.88,24.12,828.0
E44,2018-08-17,24478787,710.38,57.62,768.0
E44,2018-08-18,20939851,69149.06,11048.94,80198.0
E44,2018-08-19,1754020,253.45,40.55,294.0
E44,2018-08-20,4499093,83484.48000000001,13357.52,96842.0
E44,2018-08-22,10168998,37599.14,6015.86,43615.0
E44,2018-08-23,11047913,13591.970000000001,2156.0299999999997,15748.0
E44,2018-08-24,4026296,172.41,27.59,200.0
E44,2018-08-26,5241376,27155.17,4344.83,31500.0
E44,2018-08-27,25459941,19265.52,3082.48,22348.0
E44,2018-08-28,6503277,10258.62,1641.38,11900.0
E44,2018-08-29,28694301,351.79,16.21,368.0
E44,2018-08-31,87739967,17291.41,2710.59,20002.0
E44,2018-09-01,24770541,507.71000000000004,61.29,569.0
E44,2018-09-04,4036637,279.31,44.69,324.0
E44,2018-09-05,8372109,143.69,4.31,148.0
E44,2018-09-08,7909118,83534.48,13365.52,96900.0
E44,2018-09-10,4038776,303.45,48.55,352.0
E44,2018-09-11,51778071,2000.0,120.0,2120.0
E44,2018-09-13,64880148,336.89,10.11,347.0
E44,2018-09-14,6919715,56137.93,8982.07,65120.0
E44,2018-09-15,38785282,574.76,17.24,592.0
E44,2018-09-16,33013886,184.47,5.53,190.0
E44,2018-09-18,4031651,358.62,57.38,416.0
E44,2018-09-20,11175959,19045.579999999998,3007.4199999999996,22053.0
E44,2018-09-22,38785362,143.69,4.31,148.0
E44,2018-09-24,1769266,27155.17,4344.83,31500.0
E44,2018-09-26,40803811,77323.51,12355.49,89679.0
E44,2018-09-27,14944339,493.91999999999996,59.08,553.0
E44,2018-09-28,25237335,3233.64,234.36,3468.0
E44,2018-09-29,4536121,55086.21,8813.79,63900.0
E44,2018-09-30,81880147,383.31,18.69,402.0
E44,2018-10-01,5853339,323.3,9.7,333.0
E44,2018-10-02,12897599,717.86,66.14,784.0
E44,2018-10-03,4603060,469.9,14.1,484.0
E44,2018-10-06,79335775,369.83,59.17,429.0
E44,2018-10-09,24133515,89712.67,14268.330000000002,103981.0
E44,2018-10-10,8108704,258.62,41.38,300.0
E44,2018-10-12,67707265,1000.0,60.0,1060.0
E44,2018-10-15,15489016,591.79,59.21,651.0
E44,2018-10-17,8046565,391.38,62.62,454.0
E44,2018-10-18,146918624,330763.12,52922.079999999994,383685.2
E44,2018-10-19,51098943,23056.47,3610.53,26667.0
E44,2018-10-20,39335062,137784.41,21970.79,159755.2
E44,2018-10-23,23707075,244164.17,39066.33,283230.5
E44,2018-10-24,44232109,42834.56,6832.44,49667.0
E44,2018-10-25,131231898,656380.4899999999,104983.51000000001,761364.0
E44,2018-10-26,27764771,125293.97,20047.03,145341.0
E44,2018-10-27,22822067,11760.34,1881.66,13642.0
E44,2018-10-29,37783575,29985.359999999997,4514.64,34500.0
E44,2018-10-30,22130405,48143.11,7702.889999999999,55846.0
E44,2018-10-31,17518266,13951.730000000001,2232.27,16184.0
E44,2018-11-01,39277059,287.38,8.62,296.0
E44,2018-11-05,98292899,1487.46,32.54,1520.0
E44,2018-11-06,94237057,282.08,16.92,299.0
E44,2018-11-07,363501,231.07,6.93,238.0
E44,2018-11-08,24333952,943.97,151.03,1095.0
E44,2018-11-09,67707897,1000.0,60.0,1060.0
E44,2018-11-10,8900170,250.49,7.51,258.0
E44,2018-11-14,10615266,45662.07,7305.93,52968.0
E44,2018-11-15,8161206,139404.13999999998,22304.66,161708.8
E44,2018-11-17,8103249,298.28,47.72,346.0
E44,2018-11-19,6214259,39620.69,6339.31,45960.0
E44,2018-11-20,44433564,56373.33,8860.84,65234.17
E44,2018-11-21,10503631,161326.72999999998,25812.269999999997,187139.0
E44,2018-11-22,35095892,234648.28,37543.72,272192.0
E44,2018-11-23,21671435,162543.11,26006.89,188550.0
E44,2018-11-24,48242219,7099.76,1060.24,8160.0
E44,2018-11-26,27460940,71181.03,11388.97,82570.0
E44,2018-11-27,60921817,278474.44,44515.96,322990.4
E44,2018-11-28,3029089,15000.0,2400.0,17400.0
E44,2018-11-29,80006149,23838.63,3436.37,27275.0
E44,2018-11-30,1824756,8793.1,1406.9,10200.0
E44,2018-12-01,39277371,574.76,17.24,592.0
E44,2018-12-03,688326,45714.29,2285.71,48000.0
E44,2018-12-04,96244803,586.83,58.17,645.0
E44,2018-12-05,31162972,97.09,2.91,100.0
E44,2018-12-06,54988525,958.2,73.80000000000001,1032.0
E44,2018-12-08,23721714,49193.100000000006,7870.9,57064.0
E44,2018-12-11,140759186,658.98,79.02,738.0
E44,2018-12-12,9403114,8793.1,1406.9,10200.0
E44,2018-12-13,52978257,680.88,68.27,749.15
E44,2018-12-14,18732809,12956.9,2073.1,15030.0
E44,2018-12-17,4544538,20000.0,3200.0,23200.0
E44,2018-12-18,53170537,96258.37000000001,15366.630000000001,111625.0
E44,2018-12-19,15827229,13189.650000000001,2110.35,15300.0
E44,2018-12-20,1100783,5000.0,800.0,5800.0
E44,2018-12-21,40773988,22170.719999999998,3531.2799999999997,25702.0
E44,2018-12-22,23117888,197698.28,31631.72,229330.0
E44,2018-12-25,15886951,222480.61,35596.89,258077.5
E44,2018-12-26,89468253,39593.61,6328.39,45922.0
E44,2018-12-27,16721815,10180.65,1493.35,11674.0
E44,2018-12-28,68718156,3478.07,225.93,3704.0
E44,2018-12-29,6139712,12758.61,2041.39,14800.0
E44,2018-12-30,4738144,16327.59,2612.41,18940.0
E44,2018-12-31,5177398,166.04,9.96,176.0
E44,2019-01-02,7562624,133.98,4.02,138.0
E44,2019-01-03,48085202,2586.21,413.79,3000.0
E44,2019-01-04,22729154,898.48,33.52,932.0
E44,2019-01-05,39322029,143.69,4.31,148.0
E44,2019-01-06,45423609,239070.03000000003,38226.97,277297.0
E44,2019-01-07,49712461,258.62,41.38,300.0
E44,2019-01-08,9798309,58645.05,9335.95,67981.0
E44,2019-01-09,85141138,266.02,7.98,274.0
E44,2019-01-10,97528353,303.04999999999995,30.95,334.0
E44,2019-01-12,38038238,289.32,8.68,298.0
E44,2019-01-13,154214941,1411.6499999999999,42.35,1454.0
E44,2019-01-14,125284591,179714.68,28709.32,208424.0
E44,2019-01-15,47862704,176123.66,28128.14,204251.8
E44,2019-01-16,76412322,594203.5099999999,95031.29000000001,689234.8
E44,2019-01-17,51214590,39010.58,6227.42,45238.0
E44,2019-01-18,109267879,168162.44,26905.960000000006,195068.4
E44,2019-01-19,73651777,256701.24,41052.76,297754.0
E44,2019-01-21,15381497,35250.49,5607.51,40858.0
E44,2019-01-22,39931944,58970.37,9405.630000000001,68376.0
E44,2019-01-25,59570085,59844.05,9534.95,69379.0
E44,2019-01-27,84320143,90681.93,14450.070000000002,105132.0
E44,2019-01-28,48129136,2586.21,413.79,3000.0
E44,2019-01-29,48726483,15849.06,950.9399999999999,16800.0
E44,2019-01-31,43236263,118.45,3.55,122.0
E44,2019-02-10,87740015,245.63,7.37,253.0
E44,2019-02-11,17944280,210.68,6.32,217.0
E44,2019-02-13,50694086,835.92,25.08,861.0
E44,2019-02-15,2464006,267497.24,42799.56,310296.8
E44,2019-02-16,43785688,40895.87,6522.13,47418.0
E44,2019-02-18,3835377,225517.22999999998,36082.770000000004,261600.0
E44,2019-02-19,29418420,258564.47000000003,41370.53,299935.0
E44,2019-02-20,13321727,33275.86,5324.14,38600.0
E44,2019-02-21,22726325,81462.06,13033.939999999999,94496.0
E44,2019-02-25,7968235,285193.97,45631.03,330825.0
E44,2019-02-26,26092860,7361.79,454.2,7815.99
E44,2019-02-27,21814040,106836.19,17093.81,123930.0
E44,2019-02-28,100650516,915470.94,146432.06,1061903.0
E44,2019-03-01,156170518,1840.76,55.24,1896.0
E44,2019-03-02,43437242,179.61,5.39,185.0
E44,2019-03-05,61177299,183.5,5.5,189.0
E44,2019-03-09,58970328,15596.18,2435.82,18032.0
E44,2019-03-10,37151322,2585.34,413.66,2999.0
E44,2019-03-11,4755954,13577.59,2172.41,15750.0
E44,2019-03-12,1963934,45818.65,7330.9800000000005,53149.63
E44,2019-03-13,85421015,2586.21,413.79,3000.0
E44,2019-03-14,110374797,293.21000000000004,8.79,302.0
E44,2019-03-15,39042757,460.19,13.81,474.0
E44,2019-03-16,9436051,13620.7,2179.3,15800.0
E44,2019-03-18,2512855,33905.51,5424.89,39330.4
E44,2019-03-20,584649,25000.010000000002,3999.99,29000.0
E44,2019-03-21,110207051,106527.23999999999,17021.760000000002,123549.0
E44,2019-03-22,127992262,301884.13999999996,48280.86,350165.0
E44,2019-03-23,20434433,53448.28,8551.72,62000.0
E44,2019-03-26,50331675,129464.78,20647.22,150112.0
E44,2019-03-27,8816400,53343.12,8534.88,61878.0
E44,2019-03-28,81848681,97575.51,14763.99,112339.5
E44,2019-03-29,100012348,40547.94000000001,6450.06,46998.0
E44,2019-03-30,13149620,13577.59,2172.41,15750.0
E44,2019-03-31,57266778,75740.52,12118.48,87859.0
E44,2019-04-09,98560468,35513.490000000005,5602.51,41116.0
E44,2019-04-11,5454137,57670.8,7497.2,65168.0
E44,2019-04-12,9635696,186.6,24.26,210.86
E44,2019-04-13,53498421,287.38,8.62,296.0
E44,2019-04-18,46052874,55010.94,7137.06,62148.0
E44,2019-04-20,16220119,100035.40000000001,13004.6,113040.0
E44,2019-04-22,40053803,232688.96,30865.5,263554.46
E44,2019-04-24,60302857,26055.19,3372.81,29428.0
E44,2019-04-25,3378597,6071.68,789.32,6861.0
E44,2019-04-26,89525128,52882.67,6749.33,59632.0
E44,2019-04-28,11476270,22849.64,2481.76,25331.4
E44,2019-04-30,11789977,11091.75,998.25,12090.0
E44,2019-05-06,41758802,188.68,11.32,200.0
E44,2019-05-09,53498633,425.24,12.76,438.0
E44,2019-05-10,92334049,2654.87,345.13,3000.0
E44,2019-05-14,87569960,56093.29,7275.71,63369.0
E44,2019-05-15,98613395,135.22,17.58,152.8
E44,2019-05-16,3932969,164.5,21.39,185.89
E44,2019-05-18,10696065,285.44,8.56,294.0
E44,2019-05-20,8110128,88938.06,11561.94,100500.0
E44,2019-05-21,2309831,18371.68,2388.32,20760.0
E44,2019-05-23,62123009,22840.47,2940.52,25780.99
E44,2019-05-24,181226086,640.77,19.23,660.0
E44,2019-05-27,13787860,68584.07,8915.93,77500.0
E44,2019-05-28,6705313,32066.47,3653.53,35720.0
E44,2019-05-30,3926372,1717.25,154.55,1871.8
E44,2019-05-31,21846519,214.15,12.85,227.0
E44,2019-06-06,54543784,2942.25,353.75,3296.0
E44,2019-06-09,9445577,95575.2,12424.8,108000.0
E44,2019-06-13,5769926,72840.64,9416.76,82257.4
E44,2019-06-15,107422689,700.97,21.03,722.0
E44,2019-06-17,63630866,123182.65,16013.75,139196.4
E44,2019-06-18,3932978,222.05,28.87,250.92
E44,2019-06-19,16270833,457610.42,59489.36,517099.78
E44,2019-06-20,19962887,255079.75000000003,33130.25,288210.0
E44,2019-06-21,3820874,59610.619999999995,7749.38,67360.0
E44,2019-06-22,10015802,40150.44,5219.5599999999995,45370.0
E44,2019-06-23,42098147,1009.71,30.29,1040.0
E44,2019-06-24,2643878,129292.04,16807.96,146100.0
E44,2019-06-25,24271526,85300.9,11089.1,96390.0
E44,2019-06-26,47375791,64211.88,6921.12,71133.0
E44,2019-06-27,57448507,816.47,44.97,861.44
E44,2019-06-28,8893313,617.52,55.58,673.1
E44,2019-06-29,58531056,136.79,8.21,145.0
E44,2019-07-03,93971357,2654.87,345.13,3000.0
E44,2019-07-06,67012436,598.06,17.94,616.0
E44,2019-07-07,67126630,653.77,39.230000000000004,693.0
E44,2019-07-08,63680672,208.74,6.26,215.0
E44,2019-07-09,3175993,0.0,0.0,0.0
E44,2019-07-10,47520407,559.22,16.78,576.0
E44,2019-07-12,4699271,13843.25,1799.62,15642.87
E44,2019-07-13,29348236,199902.66,25987.34,225890.0
E44,2019-07-16,69242740,50816.22,6606.110000000001,57422.33
E44,2019-07-17,5386096,47787.61,6212.39,54000.0
E44,2019-07-19,68241673,604.86,18.14,623.0
E44,2019-07-22,13706008,63985.880000000005,8175.42,72161.3
E44,2019-07-23,55571047,21011.16,2718.84,23730.0
E44,2019-07-24,16397513,18791.15,2442.85,21234.0
E44,2019-07-26,42623983,65396.1,7827.9,73224.0
E44,2019-07-27,66528732,287.38,8.62,296.0
E44,2019-07-29,23939275,264.6,34.4,299.0
E44,2019-07-30,23564163,1208.62,108.78,1317.4
E44,2019-08-01,93972002,2654.87,345.13,3000.0
E44,2019-08-03,12731137,281.55,8.45,290.0
E44,2019-08-08,6339096,617.48,18.52,636.0
E44,2019-08-10,117547645,39619.82,5107.18,44727.0
E44,2019-08-12,3583652,16119.65,2095.55,18215.2
E44,2019-08-14,25869714,47646.01,6193.99,53840.0
E44,2019-08-16,42466035,39182.77,5093.75,44276.520000000004
E44,2019-08-17,22556652,308.74,9.26,318.0
E44,2019-08-18,8754277,79831.86,10378.14,90210.0
E44,2019-08-20,9522758,7964.6,1035.4,9000.0
E44,2019-08-21,90940024,213.59,6.41,220.0
E44,2019-08-23,8488051,138938.04,18061.96,157000.0
E44,2019-08-25,5366417,82.52,2.48,85.0
E44,2019-08-26,18352012,189738.06000000003,24665.94,214404.0
E44,2019-08-27,31641157,60584.07,7875.93,68460.0
E44,2019-08-28,12205195,1886.8,113.2,2000.0
E44,2019-08-29,24514656,847.29,59.01,906.3
E44,2019-08-30,5898542,915.09,54.91,970.0
E44,2019-09-05,161046430,2942.25,353.75,3296.0
E44,2019-09-06,97583315,213.59,6.41,220.0
E44,2019-09-11,25377978,11743.58,1481.42,13225.0
E44,2019-09-12,67073756,143.69,4.31,148.0
E44,2019-09-15,4776968,14495.59,1884.43,16380.02
E44,2019-09-16,10418423,39595.68,5111.32,44707.0
E44,2019-09-17,22493345,216893.24,28196.11,245089.35
E44,2019-09-18,1294046,42913.27,5578.73,48492.0
E44,2019-09-19,11657733,200117.47,25999.93,226117.4
E44,2019-09-20,8975346,143.69,4.31,148.0
E44,2019-09-21,7146703,154.37,4.63,159.0
E44,2019-09-22,11520700,43369.88,5638.12,49008.0
E44,2019-09-23,55263413,110575.22,14374.779999999999,124950.0
E44,2019-09-24,6885576,83362.83,10837.17,94200.0
E44,2019-09-25,76784876,37879.66,4924.34,42804.0
E44,2019-09-26,17054091,2199.54,123.46,2323.0
E44,2019-09-27,195246598,40648.55,5234.35,45882.9
E44,2019-09-28,9695898,3962.27,237.73,4200.0
E44,2019-09-29,12211840,3962.27,237.73,4200.0
E44,2019-09-30,67073901,287.38,8.62,296.0
E44,2019-10-02,96603737,443.4,26.6,470.0
E44,2019-10-08,105658112,2827.69,350.31,3178.0
E44,2019-10-09,98272950,87.38,2.62,90.0
E44,2019-10-10,4210010,144.66,4.34,149.0
E44,2019-10-12,74707552,77209.82,10017.18,87227.0
E44,2019-10-13,15255847,281.55,8.45,290.0
E44,2019-10-17,129317603,27614.129999999997,3561.11,31175.239999999998
E44,2019-10-18,22259325,424571.22,55194.25,479765.47
E44,2019-10-19,12795313,289.32,8.68,298.0
E44,2019-10-20,98272978,63.11,1.89,65.0
E44,2019-10-22,23119065,137168.15,17831.85,155000.0
E44,2019-10-23,27606980,261969.16999999998,34034.829999999994,296004.0
E44,2019-10-24,8851415,24083.19,3130.81,27214.0
E44,2019-10-25,49993151,96508.66,12500.109999999999,109008.77
E44,2019-10-26,29545667,3289.58,408.41999999999996,3698.0
E44,2019-10-27,25853164,63716.8,8283.2,72000.0
E44,2019-10-28,51444614,15849.05,950.95,16800.0
E44,2019-10-29,208257387,9192.87,1165.13,10358.0
E44,2019-10-30,5513656,10513.27,1366.73,11880.0
E44,2019-10-31,87348881,14782.98,1893.07,16676.05
E44,2019-11-01,12007260,144.66,4.34,149.0
E44,2019-11-02,11961749,132.04,3.96,136.0
E44,2019-11-04,72607873,258.25,7.75,266.0
E44,2019-11-06,4758197,2654.87,345.13,3000.0
E44,2019-11-08,21049129,134.95,4.05,139.0
E44,2019-11-11,6923306,1305.35,78.32,1383.67
E44,2019-11-12,93966350,45781.43,5918.570000000001,51700.0
E44,2019-11-14,76420382,21040.9,2551.0499999999997,23591.95
E44,2019-11-15,77922653,143.69,4.31,148.0
E44,2019-11-16,27920568,147.17,8.83,156.0
E44,2019-11-17,98273065,74.76,2.24,77.0
E44,2019-11-20,107359237,109448.58,14163.419999999998,123612.0
E44,2019-11-21,40295042,10275.88,1317.12,11593.0
E44,2019-11-24,13641538,79646.0,10354.0,90000.0
E44,2019-11-25,2923240,610.38,36.62,647.0
E44,2019-11-26,277935036,217384.47999999998,22077.520000000004,239462.0
E44,2019-11-27,7672817,187013.27000000002,24311.73,211325.0
E44,2019-11-28,525056,587251.42,76342.68,663594.1
E44,2019-11-29,44233566,207617.40999999997,26958.75,234576.16
E44,2019-11-30,90855028,14639.24,1888.71,16527.95
E44,2019-12-03,145124275,1720.01,110.99,1831.0
E44,2019-12-04,37735292,485.44,14.56,500.0
E44,2019-12-05,54444859,264.15,15.85,280.0
E44,2019-12-06,18909401,128.16,3.84,132.0
E44,2019-12-07,70914537,174.76,5.24,180.0
E44,2019-12-10,134158361,242.72,7.28,250.0
E44,2019-12-11,19214494,26925.789999999997,3500.37,30426.16
E44,2019-12-12,72997316,4716.98,283.02,5000.0
E44,2019-12-13,48520883,181970.27000000002,23623.73,205594.0
E44,2019-12-14,24015427,269.9,8.1,278.0
E44,2019-12-17,12263935,48000.0,2400.0,50400.0
E44,2019-12-20,30368254,91043.05,11810.949999999999,102854.0
E44,2019-12-21,9422033,32176.99,4183.01,36360.0
E44,2019-12-22,18590942,40.67,0.33,41.0
E44,2019-12-23,35618578,222699.11,28950.89,251650.0
E44,2019-12-24,390470682,75179.32999999999,9667.790000000003,84847.12000000001
E44,2019-12-25,137809932,741479.65,96392.35,837872.0
E44,2019-12-26,154421270,489498.8300000001,63536.57,553035.4
E44,2019-12-27,79524125,463201.06999999995,60216.13000000001,523417.2
E44,2019-12-28,19367515,16077.310000000001,2079.69,18157.0
E44,2019-12-29,4688468,367845.68,47819.92,415665.6
E44,2019-12-30,76922879,146016.28,17747.850000000002,163764.13
E44,2019-12-31,30924627,16718.58,2173.42,18892.0
E45,2017-08-12,13703515,170.94,29.06,200.0
E45,2017-08-17,3650171,239.32,40.68,280.0
E45,2017-09-10,638152,281.55,8.45,290.0
E45,2017-09-11,12186699,281.13,16.87,298.0
E45,2017-09-12,1346766,433.96,26.04,460.0
E45,2017-09-20,16961615,170.94,29.06,200.0
E45,2017-09-21,1054142,216.98,13.02,230.0
E45,2017-09-22,977314,927.59,35.41,963.0
E45,2017-09-27,21559154,638.83,19.17,658.0
E45,2017-10-17,36464373,169.81,10.19,180.0
E45,2017-10-20,1574666,435.09,44.91,480.0
E45,2017-10-30,49849968,2830.19,169.81,3000.0
E45,2017-11-10,1836870,51282.05,8717.95,60000.0
E45,2017-11-11,25532999,170.94,29.06,200.0
E45,2017-11-14,5787687,170940.18,29059.82,200000.0
E45,2017-11-15,24217279,407.77,12.23,420.0
E45,2017-11-22,25175667,341.88,58.12,400.0
E45,2017-11-24,2399259,85470.09,14529.91,100000.0
E45,2017-11-29,25177065,341.88,58.12,400.0
E45,2017-12-04,2880535,700.85,119.15,820.0
E45,2017-12-06,31710599,10328.609999999999,609.11,10937.72
E45,2017-12-13,3691876,85470.09,14529.91,100000.0
E45,2017-12-14,20632626,234760.2,39909.22,274669.42
E45,2017-12-18,13210931,163300.84999999998,27761.15,191062.0
E45,2017-12-19,16704646,293.2,8.8,302.0
E45,2017-12-22,54497950,88663.39,14710.609999999999,103374.0
E45,2017-12-23,15392565,187764.1,31919.9,219684.0
E45,2017-12-27,23121954,282427.35,48012.65,330440.0
E45,2018-01-02,28187797,513.21,30.79,544.0
E45,2018-01-05,3545059,341.88,58.12,400.0
E45,2018-01-07,28187868,141.51,8.49,150.0
E45,2018-01-09,4785259,85470.09,14529.91,100000.0
E45,2018-01-13,22071888,170.94,29.06,200.0
E45,2018-01-18,46941730,554.5,64.5,619.0
E45,2018-01-20,28511615,853.71,80.29,934.0
E45,2018-02-10,63602146,171852.85,29175.149999999998,201028.0
E45,2018-02-13,17544715,679.61,20.39,700.0
E45,2018-02-15,21558212,145.3,24.7,170.0
E45,2018-02-21,4330780,170.94,29.06,200.0
E45,2018-02-23,28675650,865.18,73.82,939.0
E45,2018-02-24,3579489,333.33,56.67,390.0
E45,2018-02-26,58627894,401.94000000000005,12.059999999999999,414.0
E45,2018-03-03,46119871,170.94,29.06,200.0
E45,2018-03-05,95342894,714.6600000000001,57.34,772.0
E45,2018-03-08,91876713,313.63,21.369999999999997,335.0
E45,2018-03-09,86881593,170.94,29.06,200.0
E45,2018-03-10,4323429,388.35,11.65,400.0
E45,2018-03-11,185559807,1153.1799999999998,163.82000000000002,1317.0
E45,2018-03-13,46121514,256.41,43.59,300.0
E45,2018-03-14,47654776,256.41,43.59,300.0
E45,2018-03-15,43149624,335.92,10.08,346.0
E45,2018-03-16,77139240,972.8299999999999,77.17,1050.0
E45,2018-03-18,17967401,170.94,29.06,200.0
E45,2018-03-19,82703812,560.29,52.71,613.0
E45,2018-03-20,76351691,622.02,47.980000000000004,670.0
E45,2018-03-21,47557649,518.11,49.89,568.0
E45,2018-03-24,46134168,170.94,29.06,200.0
E45,2018-03-25,48358825,256.41,43.59,300.0
E45,2018-03-26,53749520,104817.75,17765.260000000002,122583.01
E45,2018-03-27,32536665,170.94,29.06,200.0
E45,2018-03-28,17012678,341.88,58.120000000000005,400.0
E45,2018-03-29,49777037,133.98,4.02,138.0
E45,2018-03-31,46151684,256.41,43.59,300.0
